created_at,user,location,coordinates,text,retweet_count,favorite_count,id,nama_kota,avg_word,word_count
2021-08-14 14:41:07,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,"pasca,video,viral,polisi,wanita,marahi,bhabinkamtibmas,pengendara,sudah,vaksin,bisa,melintas,akim,tvone,htps,atau,atau,coatau,ioyubempat,puluh,lima,qzn",0,0,ID3172,JAKARTA TIMUR,5.909090909090909,22
2021-08-14 14:40:48,TimIkrar,"DKI Jakarta, Indonesia",,"inusa,meminta,polres,dan,petugas,covid,kabupaten,trengalek,tegas,dalam,penindakan,pelangaran,protokoler,kesehatan,covi,htps,atau,atau,coatau,xgpsembilan,xgpsembilan,jherg",0,0,ID3172,JAKARTA TIMUR,6.7727272727272725,22
2021-08-14 14:40:28,senkompusat,Jakarta,,"salam,pramuka,pengurus,pusat,senkom,mitra,polri,bersama,keluarga,besar,senkom,mitra,polri,mengucapkan,selamat,htps,atau,atau,coatau,nol,ercgrqstw",0,2,ID3172,JAKARTA TIMUR,5.9523809523809526,21
2021-08-14 14:40:00,dompetdhuafaorg,"Jakarta, Indonesia",,"enam,sahabat,kami,butuh,kamu,untuk,membantu,dalam,penanganan,pasien,covid,sembilan,belas,cukupdarirumah,mari,sama,sama,wujud,htps,atau,atau,coatau,gvmsembilan,yqcktujuh",0,0,ID3172,JAKARTA TIMUR,6.041666666666667,24
2021-08-14 14:40:00,mediaindonesia,Jakarta - Indonesia,,"dedi,menilai,kebijakan,tersebut,merupakan,upaya,menekan,penyebaran,pandemi,dengan,tidak,mengorbankan,putaran,roda,htps,atau,atau,coatau,tsembilan,fatujuh,puluh,satu,xfbr",0,2,ID3172,JAKARTA TIMUR,6.391304347826087,23
2021-08-14 14:39:24,Nirmaaa_,"Jakarta Selatan, DKI Jakarta",,"belum,vaksin,htps,atau,atau,coatau,wpcsatu,qp,wpcsatu,qpris",0,0,ID3172,JAKARTA TIMUR,5.0,10
2021-08-14 14:38:44,hanibaikhati,Jakarta,,"ingin,lho,ke,event,event,begini,kapan,sih,corona,sudah,hilang,begitu,htps,atau,atau,coatau,biokxwsembilan,bcl",0,1,ID3172,JAKARTA TIMUR,5.111111111111111,18
2021-08-14 14:37:47,davidpu68353534,Jakarta,,"di,wajahsementara,di,monasam,di,corona,kafirnw,di,isempat,btiga,lempat,di,cupangsawahtujuh,di,kafsatu,rzionsatu,di,eksmuslim,di,hayuningratujuh,di,ingiecs,htps,atau,atau,coatau,wvumjasatu,pdelapan",0,2,ID3172,JAKARTA TIMUR,6.035714285714286,28
2021-08-14 14:37:45,masAdi250886,"Tangerang, Indonesia",,"di,nurmazhr,di,radenrauf,terima,kasih,nakes,selalu,berada,di,garda,terdepan,hadapi,covid,sembilan,belas",0,0,ID3172,JAKARTA TIMUR,5.5,16
2021-08-14 14:37:11,davidpu68353534,Jakarta,,"di,wajahsementara,di,kafsatu,rzionsatu,di,monasam,di,cupangsawahtujuh,di,eksmuslim,di,hayuningratujuh,di,ingiecs,di,vi,mae,di,kelincipetelur,htps,atau,atau,coatau,mvwmewbwb",0,1,ID3172,JAKARTA TIMUR,5.92,25
2021-08-14 14:36:59,yansuuu10,"DKI Jakarta, Indonesia",,"masuk,mekdi,harus,vaksin",0,0,ID3172,JAKARTA TIMUR,5.25,4
2021-08-14 14:36:58,DinarBastanta11,"DKI Jakarta, Indonesia",,"covid,dari,cina,obat,dari,cina,uang,dari,cina",0,0,ID3172,JAKARTA TIMUR,4.111111111111111,9
2021-08-14 14:36:29,SembilanSeven,"DKI Jakarta, Indonesia",,"jika,kita,melakukan,vaksin,di,stasiun,dosis,pertama,untuk,melakukan,dosis,ke,dua,apakah,haru,di,stasiun,yang,tersedia,vaksin,admin,di,kaisatu,kaisatu,satu",0,0,ID3172,JAKARTA TIMUR,5.2,25
2021-08-14 14:36:24,ricky_reach,jakarta,,"rusak,htps,atau,atau,coatau,iluqypdftiga",0,0,ID3172,JAKARTA TIMUR,5.833333333333333,6
2021-08-14 14:36:00,contactap2,"Tangerang, Indonesia",,"di,wahyusugiarto,wahyusugiartosembilan,dapat,kami,informasikan,jika,hasil,pacar,dan,kartu,vaksin,telah,memiliki,barcode,dan,telah,terintegr,htps,atau,atau,coatau,jfepadmtujuh",0,0,ID3172,JAKARTA TIMUR,6.608695652173913,23
2021-08-14 14:36:00,dompetdhuafaorg,"Jakarta, Indonesia",,"empat,permasalahan,tidak,semua,rumah,sakit,di,indonesia,memiliki,jumlah,ventilator,yang,memadai,mengingat,jumlah,htps,atau,atau,coatau,ohfsnzjyfl",0,0,ID3172,JAKARTA TIMUR,6.3,20
2021-08-14 14:35:40,PTJASAMARGA,"DKI Jakarta, Indonesia",,"halo,kawan,jm,patuhi,protokol,kesehatan,untuk,memutus,penyebaran,covid,sembilan,belas,buat,kawan,jm,yang,beraktivitas,mana,htps,atau,atau,coatau,tdzxudnrf",0,1,ID3172,JAKARTA TIMUR,5.739130434782608,23
2021-08-14 14:35:25,idn_channel,DKI Jakarta,,"peningkatan,ekspor,pertanian,turut,dongkrak,kesejahteran,petani,htps,atau,atau,coatau,nqevcvmlima,belas,sekretariat,presiden,htps,atau,atau,coatau,lima,kjbnol,btsdz",0,0,ID3172,JAKARTA TIMUR,6.5,22
2021-08-14 14:34:50,kecoa_jahat,Jakarta,,"post,vaksin,moderna,bisa,kali,badan,aku,buat,masak,air",0,0,ID3172,JAKARTA TIMUR,4.5,10
2021-08-14 14:34:36,TMCPoldaMetro,"DKI Jakarta, Indonesia",,"satu,tiga,puluh,lima,polri,sat,lantas,jakut,dan,amp,jajaran,polres,metro,jakut,gabung,pol,melakukan,kegiatan,himbauan,prokes,covid,satu,htps,atau,atau,coatau,asycropvrb",0,5,ID3172,JAKARTA TIMUR,5.2592592592592595,27
2021-08-14 14:33:41,IrwandiIwan69,Jakarta,,"di,kevinroypratama,di,ayahe,migu,di,zaryhendrik,juara,juga,lewat,jalur,corona,itu,juga,nungu,tiga,puluh,taon",0,0,ID3172,JAKARTA TIMUR,5.055555555555555,18
2021-08-14 14:33:22,ambarwatyaul,"Bekasi, Jawa Barat",,"aduh,kelakuan,ini,client,sudah,boking,mendadak,labil,gonta,ganti,jam,makeup,sampai,sudah,cari,partner,karena,waktu,tidak,htps,atau,atau,coatau,zisatu,gmekjmtujuh",0,0,ID3172,JAKARTA TIMUR,5.48,25
2021-08-14 14:33:16,trivansekorata,"Jakarta Selatan, DKI Jakarta",,"di,nonbombi,di,slhanum,nah,maka,itu,sudah,vaksin,belum,biar,pada,sehat,semua,orang,orang,yang,mau,nonton,konser,live",0,0,ID3172,JAKARTA TIMUR,4.571428571428571,21
2021-08-14 14:33:11,Ridhoucil0,"DKI Jakarta, Indonesia",,"sudah,minum,amer,bnyak,bnyak,tapi,tidak,mabuk,waw,sama,saja,seperti,sudah,vaksin,tapi,mash,saja,mempan,kena,covin,wkwkw,htps,atau,atau,coatau,satu,yxmamznsb",0,0,ID3172,JAKARTA TIMUR,4.814814814814815,27
2021-08-14 14:32:00,dompetdhuafaorg,"Jakarta, Indonesia",,"namun,jika,dibiarkan,bahkan,akan,berujung,pada,kesulitan,bernapas,yang,ditandai,dengan,ada,pneumonia,akut,ada,htps,atau,atau,coatau,iempat,awdelapan,wfdgj",0,0,ID3172,JAKARTA TIMUR,5.739130434782608,23
2021-08-14 14:31:47,qronoz,"Jakarta, Indonesia",,"buat,teman,teman,di,jakarta,yang,lagi,mau,vaksin,kedua,sinovacatau,az,dan,lokasiatau,sentra,vaksinasi,belum,jelas,ada,htps,atau,atau,coatau,cyacyevusatu",3,7,ID3172,JAKARTA TIMUR,5.375,24
2021-08-14 14:31:31,Goodpeople182_,"DKI Jakarta, Indonesia",,"setelah,covid,selesai,bismilah,dapat,sugar,dad,yang,seumuran,buat,sakit,saja",0,0,ID3172,JAKARTA TIMUR,5.416666666666667,12
2021-08-14 14:31:29,kangAgertembak,"Jakarta Pusat, DKI Jakarta",,"di,bertanyarl,memang,kenapa,pakai,astrazeneca,emak,saya,saja,sehat,saja,pakai,vaksin,astrazeneca,bahkan,sudah,dosis,kedua",0,0,ID3172,JAKARTA TIMUR,5.777777777777778,18
2021-08-14 14:30:50,PsEdWlN,Jakarta,,"bukan,tertawa,covid,sembilan,belas,yang,ada,varian,video,lama,ini,menunjukan,ternyata,teroris,islam,itu,ada,banyak,varian,htps,atau,atau,coatau,vsembilan,qgkmwa",0,0,ID3172,JAKARTA TIMUR,5.44,25
2021-08-14 14:30:36,desipurwani1,cikarang bekasi,,"di,tedygusnaidi,kalau,tidak,ngrasain,apa,apasetelqh,vaksin,masalah,tidak,sich,kok,tidak,ada,reaksi,apa,apa,iya,ini,baru,vaksin,pertama,sich",0,0,ID3172,JAKARTA TIMUR,5.086956521739131,23
2021-08-14 14:30:34,kompascom,Jakarta,,"wali,kota,malang,sutiaji,mengajak,lima,perguruan,tinggi,di,kota,malang,untuk,ikut,menangani,tempat,isolasi,terpus,htps,atau,atau,coatau,isatu,bdelapan,menam,rlhn",0,7,ID3172,JAKARTA TIMUR,5.48,25
2021-08-14 14:30:24,urscrtadmrerr,"DKI Jakarta, Indonesia",,"seperti,kamu,positif,covid,deh,soal,kamu,tidak,ada,rasa,sama,aku",0,0,ID3172,JAKARTA TIMUR,4.416666666666667,12
2021-08-14 14:30:04,Gitalicious,"Jakarta, Indonesia",,"lagi,kena,kipi,pasca,vaksin,aduh,tidak,enak,sekali,ih,badan,berasa,melayang,begini,bidadari,memang,begitu,yang,htps,atau,atau,coatau,fwdjvymgaj",0,0,ID3172,JAKARTA TIMUR,5.260869565217392,23
2021-08-14 14:30:00,mediaindonesia,Jakarta - Indonesia,,"anies,menyebut,pemerintah,provinsi,dki,akan,menuntaskan,program,vaksinasi,covid,sembilan,belas,kepada,seluruh,warga,jakarta,agar,terbentukn,htps,atau,atau,coatau,otsatu,pfhvog",0,4,ID3172,JAKARTA TIMUR,6.333333333333333,24
2021-08-14 14:30:00,dompetdhuafaorg,"Jakarta, Indonesia",,"satu,sahabat,virus,corona,atau,covid,satu,merupakan,virus,yang,menyebabkan,ganguan,dan,menyerang,sistem,pernapasan,htps,atau,atau,coatau,adelapan,satu,adelapan,satu,mxrlima",0,0,ID3172,JAKARTA TIMUR,5.92,25
2021-08-14 14:28:28,detikcom,"Jakarta, Indonesia",,"kasus,baru,corona,di,dki,mengalami,penurunan,dampak,kini,keterisian,rumah,sakit,di,jakarta,kembali,turun,dan,bi,htps,atau,atau,coatau,posisi,nyaman,pwqtsbpoh",5,14,ID3172,JAKARTA TIMUR,5.32,25
2021-08-14 14:28:25,ramses_rahadian,"Jakarta, Indonesia",,"di,satu,lentera,di,iam,zelt,di,sabeius,di,ayanimel,di,frans,priyo,di,kangsoera,di,jinonik,di,kang,waqfi,di,erwin,erwinsatu,tujuh,di,akhmadalisatu,akhmadalisatu,htps,atau,atau,coatau,tiga,vadotujuh,h,tiga,vadotujuh,hyd",0,1,ID3172,JAKARTA TIMUR,4.891891891891892,37
2021-08-14 14:27:32,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,"bin,gelar,vaksinasi,covid,sembilan,belas,lanjutan,di,jateng,htps,atau,atau,coatau,ibysaienam,puluh,satu,gdelapan,htps,atau,atau,coatau,kmenwundri",0,0,ID3172,JAKARTA TIMUR,5.636363636363637,22
2021-08-14 14:27:04,tamvandangbrani,"DKI Jakarta, Indonesia",,"malam,admin,di,contactap,contactap,untuk,hari,senin,di,bandara,tjilik,riwut,ada,vaksin,dosis,satu,tidak,tolong,dijawab,admin,terima,kasih",0,0,ID3172,JAKARTA TIMUR,5.2727272727272725,22
2021-08-14 14:26:58,diyasprdn,"DKI Jakarta, Indonesia",,"di,saivul,amri,itu,pengecualian,sih,karena,ada,alasan,tidak,bisa,vaksin",0,0,ID3172,JAKARTA TIMUR,5.0,12
2021-08-14 14:24:35,contactap2,"Tangerang, Indonesia",,"di,fadhilapuji,halo,kak,dapat,kami,informasikan,bahwa,hasil,pacar,test,sat,ini,wajib,diperoleh,dari,fasilitas,pacar,me,htps,atau,atau,coatau,thcthztalima,kamu",0,1,ID3172,JAKARTA TIMUR,5.36,25
2021-08-14 14:24:28,0tothepowerof0,"Pamulang, Indonesia",,"di,gardenandseds,di,ismud,ismud,di,njscaja,di,dyaryani,di,rahmaryaniputri,di,girlgurlgerl,di,areajulid,vaksin,tidak,buat,kita,jadi,ke,htps,atau,atau,coatau,hnwsembilan,cofyzg",0,0,ID3172,JAKARTA TIMUR,5.481481481481482,27
2021-08-14 14:24:22,desfandri,Jakarta,,"indonesia,amankan,seratus,delapan,puluh,lima,juta,dosis,vaksin,di,tengah,kelangkan,pasokan,htps,atau,atau,coatau,gjeuakenfr",0,0,ID3172,JAKARTA TIMUR,5.888888888888889,18
2021-08-14 14:22:22,zukobinozai,Bekasi,,"di,ferdian,rm,karena,covid,mal,kan,susah,itu,untuk,dikunjungin,pelangan,jadi,mereka,buka,gerai,sendiri,seperti,di,eropa,eropa",0,0,ID3172,JAKARTA TIMUR,5.0,21
2021-08-14 14:22:17,Megowarsianto,18,,"panjang,umur,ini,tidak,ada,yang,kena,corona,htps,atau,atau,coatau,nxqnol,nxqnol,cmyo",0,0,ID3172,JAKARTA TIMUR,4.666666666666667,15
2021-08-14 14:22:07,megatrinanda,"jakarta, Indonesia",,"salam,dari,aku,yang,lagi,hamil,trimester,tiga,dan,belum,bisa,vaksin",0,0,ID3172,JAKARTA TIMUR,4.666666666666667,12
2021-08-14 14:21:44,republikaonline,"Jakarta, Indonesia",,"erick,thohir,harap,bumn,turut,jaga,masa,depan,anak,korban,covid,sembilan,belas,htps,atau,atau,coatau,asatu,oqeadelapan",0,4,ID3172,JAKARTA TIMUR,5.2631578947368425,19
2021-08-14 14:20:44,CunhaChristian,Jakarta,,"di,rmol,indonesia,dan,juga,kinerja,pembantu,dan,pembisik,jokowi,yang,lemah,antisipasi,covid",0,0,ID3172,JAKARTA TIMUR,5.571428571428571,14
2021-08-14 14:20:38,MNCkoranSINDO,"Jakarta, Indonesia",,"riset,brown,universitas,bayi,kelahiran,era,pandemi,covid,sembilan,belas,ber,iq,rendah,htps,atau,atau,coatau,aidktiga,puluh,tujuh,lbua",0,0,ID3172,JAKARTA TIMUR,5.380952380952381,21
2021-08-14 14:20:31,9alih88,"Jakarta,ID.",,"di,jodhyferdian,tapi,kamu,kan,sudah,kena,covid,tertawa",0,0,ID3172,JAKARTA TIMUR,5.111111111111111,9
2021-08-14 14:19:26,0tothepowerof0,"Pamulang, Indonesia",,"di,gardenandseds,di,ismud,ismud,di,njscaja,di,dyaryani,di,rahmaryaniputri,di,girlgurlgerl,di,areajulid,benar,berarti,kita,harus,htps,atau,atau,coatau,wtujuh,bntiga,ltxu",0,0,ID3172,JAKARTA TIMUR,5.5,26
2021-08-14 14:17:05,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,"viral,wni,keluhkan,tidak,boleh,masuk,mal,karena,vaksin,di,luar,negeri,tvone,minute,htps,atau,atau,coatau,msnzvphzodelapan,htps,atau,atau,coatau,rgrvarhj",0,0,ID3172,JAKARTA TIMUR,5.375,24
2021-08-14 14:16:43,PTJASAMARGA,"DKI Jakarta, Indonesia",,"halo,kawan,jm,patuhi,protokol,kesehatan,untuk,memutus,penyebaran,covid,sembilan,belas,buat,kawan,jm,yang,beraktivitas,mana,htps,atau,atau,coatau,mcgsxbqrnb",0,0,ID3172,JAKARTA TIMUR,5.782608695652174,23
2021-08-14 14:16:05,kompascom,Jakarta,,"pemerintah,kota,madiun,menyediakan,satu,mobil,yang,diberi,tugas,untuk,memastikan,ketersedian,makanan,untuk,anak,iya,htps,atau,atau,coatau,csatu,vorsatu,xsembilan",0,5,ID3172,JAKARTA TIMUR,6.043478260869565,23
2021-08-14 14:16:03,kompascom,Jakarta,,"lima,nol,orang,telah,mengikuti,program,vaksinasi,covid,sembilan,belas,yang,digelar,kemenhub,dan,stakeholder,lain,htps,atau,atau,coatau,adrwrhp",0,1,ID3172,JAKARTA TIMUR,5.809523809523809,21
2021-08-14 14:15:33,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,"positif,covid,sembilan,belas,ketua,majelis,adat,aceh,meningal,dunia,htps,atau,atau,coatau,bnol,wakempat,stslima,htps,atau,atau,coatau,nol,lima,cprgsatu",0,0,ID3172,JAKARTA TIMUR,5.333333333333333,24
2021-08-14 14:15:30,fahmiazharrii,Jakarta,,"di,gembiraputra,di,dkijakarta,oh,oke,terima,kasih,mas,sudah,dibantu,jawab,berarti,achievement,rate,tidak,sesuai,dan,data,htps,atau,atau,coatau,zesembilan,ydelapan,hxqcs",0,0,ID3172,JAKARTA TIMUR,5.5,26
2021-08-14 14:15:19,0tothepowerof0,"Pamulang, Indonesia",,"di,gardenandseds,di,ismud,ismud,di,njscaja,di,dyaryani,di,rahmaryaniputri,di,girlgurlgerl,di,areajulid,iya,kalau,buat,badan,sendi,htps,atau,atau,coatau,qonol,ubjnsal",0,0,ID3172,JAKARTA TIMUR,5.384615384615385,26
